ProductName,SKU,Category,ItemType,TrackSerials,SerialPrefix,SerialNextNumber,SerialSuffix,Description,DefaultUnitPrice,Markup,IsFixedMarkup,IsTaxInclusivePrice,AGD,Astoria Homes,Beaver Builders,BROOKFIELD,CAS CONSTRUCTION,Country Road Homebuilders,Daniel,David Weekly Homes,DFW Installations,FIG TREE HOMES,FIRST TEXAS HOMES,GH HOMES,Harvest Home Designs,Hunt Homes,Jake Jackson,James Lancaster,JCLI Homes,JOSEPH PAUL HOMES,Key Custom Homes,Malibu Homes,McClintock,Millcreek,NEWPORT HOMEBUILDERS,Pulte ,Stately Design and Renovation,STONEHOLLOW,SUMMA TERRA,TGC Custom Homes,TOLL BROTHERS,TRUTH CONSTRUCTION,TX BUILT CONST,Victor Myers,Villa May,Cost,SpecialTaxRate,LastVendor,VendorProductCode,VendorPrice,BarCode,Uom,SalesUom,SalesUomRatio1,SalesUomRatio2,PurchasingUom,PurchasingUomRatio1,PurchasingUomRatio2,ProductLength,ProductWidth,ProductHeight,ProductWeight,Remarks,CombineQuantityBuildable,AutoManufacture,IsActive
"BIRCH BEADED BOARD 4' x 8' x 1/4""",BC000400,PULTE TRADITIONAL MUD BENCH,Stocked product,FALSE,,,,,68.4,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,43.4,,,,,,43.4,,,,27.36,,,,,BC000400,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BAB514 Baseboard 9/16 x 5-1/4"" x 16' FJ Unprimed",BC000401,TRIM,Stocked product,FALSE,,,,"B-10 OR B BASE @ DW

336/ UNIT",27.1,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,,,10.84,,DW Distribution,,10.84,BC000401,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"C-196 CASING 3-9/16"" x 17' FJ UNPRIMED",BC000402,TRIM,Stocked product,FALSE,,,,396/ UNIT,54.06,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,32.48,,,,,,,,,,,54.56,,,,,21.62353,,DW Distribution,,21.62,BC000402,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"R10-2512 ATTIC STAIR 25-1/2"" x 54"" x 10'3""",BC000403,TOLL BROTHERS ATTIC STAIR,Stocked product,FALSE,,,,,1085.45,150,TRUE,FALSE,,,,450,,,,,,,,,,,,,,554.04,,,,,,,,,,,510.56,,,,,434.18,,BELMONT ENTERPRISES,AL2540MG-R10,434.18,BC000403,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'8"" x 8'0"" RH THERMA TRU STEEL 810 6 PANEL DBL BORE 6-9/16"" FJ JMB BM ADJ SILL SPRNG HNGS",BC000405,TOLL BROTHERS GARAGE SERVICE DOOR,Stocked product,FALSE,,,,,1017.5,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.78,,,,,407,,,,,BC000405,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" LH THERMA TRU STEEL 810 6 PANEL DBL BORE 6-9/16"" FJ JMB BM ADJ SILL SPRNG HNGS",BC000407,TOLL BROTHERS GARAGE SERVICE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.78,,,,,407,,,,,BC000407,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" LH THERMA TRU STEEL 818 FULL LITE DBL BORE 4-9/16"" FJ JMB BM ADJ SILL",BC000408,TOLL BROTHERS PATIO DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.32,,,,,513,,,,,BC000408,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'8"" x 6'8""  RHIS, 2 PNL SQ TP FIRE, SB, 6-9/16"" FJ JMB, MILL SILL, SPNG SN HNGS",BC000409,MILLCREEK 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,678.57,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,463.87,,,,,,,,,,,,271.42833,,DW Distribution,,,BC000409,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'8"" x 6'8""  LHIS, 2 PNL SQ TP FIRE, SB, 6-9/16"" FJ JMB, MILL SILL, SPNG SN HNGS",BC000410,MILLCREEK 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,682.69,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,463.87,,,,,,,,,,,,273.07673,,DW Distribution,,,BC000410,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2'8"" x 6'8"" LHIS, 2 PNL SQ TP SC GARAGE, SB, 4-9/16"" FJ JAMB, MILL SILL, SPNG SN HNGS",BC000411,MILLCREEK 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,444.27,,,,,,,,,,,,246.71,,DW Distribution,,,BC000411,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'8"" x 6'8"" RHIS, 2 PNL SQ TP SC GARAGE, SB, 4-9/16"" FJ JAMB, MILL SILL, SPNG SN HNGS",BC000412,MILLCREEK 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,616.78,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,444.27,,,,,,,,,,,,246.71,,DW Distribution,,,BC000412,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 2'0"" x 6'8"" HC 2 PANEL SQUARE, LHIS, 4-9/16"" FJ JAMB, SN HINGES, 1 x 4 MDF CASING",BC000413,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,61.21243257,FALSE,FALSE,,,,,,,,,,,185.29,,,,,,,,,,,184.51,,,,,,,,,,,,116.79,,Boise Cascade,,,BC000413,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 2'0"" x 6'8"" HC 2 PANEL SQUARE, RHIS, 4-9/16"" FJ JAMB, SN HINGES, 1 x 4 MDF CASING",BC000414,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,61.21243257,FALSE,FALSE,,,,,,,,,,,185.29,,,,,,,,,,,184.51,,,,,,,,,,,,116.79,,Boise Cascade,,,BC000414,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"ADT 2'6"" x 6'8"" HC 2 PANEL SQUARE, RHIS, 4-9/16"" FJ JAMB, SN HINGES, 1 x 4 MDF CASING",BC000415,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,195.85,62.27525064,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,191.93,,,,,,,,,,,,120.69,,Boise Cascade,,,BC000415,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"ADT 2'6"" x 6'8"" HC 2 PANEL SQUARE, LHIS, 4-9/16"" FJ JAMB, SN HINGES, 1 x 4 MDF CASING",BC000416,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,195.85,61.98573252,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,191.93,,,,,,,,,,,,120.90571,,Boise Cascade,,,BC000416,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"ADT 2'8"" x 6'8"" HC 2 PANEL SQUARE, LH, 4-9/16"" FJ JAMB, SN HNGS",BC000417,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,198.73,60.20153164,FALSE,FALSE,,,,,,,,,,,197.08,,,,,,,,,,,194.76,,,,,,,,,,,,124.05,,Boise Cascade,,,BC000417,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"ADT 2'8"" x 6'8"" HC 2 PANEL SQUARE, RH, 4-9/16"" FJ JAMB, SN HNGS",BC000418,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,310.13,150,TRUE,FALSE,,,,,,,,,,,197.08,,,,,,,,,,,194.76,,,,,,,,,,,,124.05,,Boise Cascade,,,BC000418,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DOUBLE 2068 HC CARRARA, 4-9/16"" FJ JAMB W/BC, BLACK HINGES, FJ C295 CASING",BC000419,TRUTH CONSTRUCTION INT DOORS,Stocked product,FALSE,,,,,462.78,150,TRUE,FALSE,,,,,,,,,,,376.8,,,,,,,,,,,289.84,,,,,,,,,,,,185.11,,Boise Cascade,,,BC000419,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"ADT- DBL 2'6"" x 6'8"" HC 2 PNL SQ TP, 4-9/16"" FJ JAMB W/BC, SN HINGES",BC000420,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,295.81,53.68349958,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,289.89,,,,,,,,,,,,192.48,,Boise Cascade,,,BC000420,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2068 LH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC000421,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,75.25830774,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,202.9,,,,,,,,107.43,,DW Distribution,,,BC000421,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2068 RH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC000422,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,268.58,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,202.9,,,,,,,,107.43,,DW Distribution,,,BC000422,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2668 RH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC000423,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,283.25,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,210.94,,,,,,,,113.3,,DW Distribution,,,BC000423,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2668 LH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC000424,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,283.25,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,210.94,,,,,,,,113.3,,,,,BC000424,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2868 LH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC000425,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,63.04121926,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,213.53,,,,,,,,115.48,,DW Distribution,,,BC000425,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2868 RH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC000426,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,288.7,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,213.53,,,,,,,,115.48,,,,,BC000426,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 1468 RH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB 1 x 4 MDF CSNG",BC000427,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,65.49178166,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,200.25,,,,,,,,113.77,,,,,BC000427,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 1468 LH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB 1 x 4 MDF CSNG",BC000428,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,65.49178166,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,200.25,,,,,,,,113.77,,,,,BC000428,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 1668 LH HC 2 PNL SQ TP, 4-9/16"" FJ JMB CHRME HNGS",BC000429,INTERIOR DOOR,Stocked product,FALSE,,,,,284.43,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,182.11,,,,333.44,,,,,,,,113.77,,,,,BC000429,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 1668 RH HC 2 PNL SQ TP 4-9/16"" FJ JMB CHRME HNGS",BC000430,INTERIOR DOOR,Stocked product,FALSE,,,,,188.28,65.49178166,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,182.11,,,,333.44,,,,,,,,113.77,,,,,BC000430,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW DBL 2668 HC 2 PANEL SQUARE 4-9/16"" FJ JAMB W/BC CHROME HNGS 1 x 4 MDF CSNG",BC000431,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,482.25,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,295.81,,,,354.83,,,,,,,,192.9,,,,,BC000431,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW DOUBLE 2068 FRENCH DOOR 10 LITE, 4-9/16"" FJ JAMB W/BC, CHROME HINGES, 1 x 4 MDF CASING",BC000432,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,723.05,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,432.83,,,,,,,,289.22,,DW Distribution,,,BC000432,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"SHOE MOULD 7/16"" x 3/4""x 16' PRIMED",BC000433,TOLL BROTHERS TRIM,Stocked product,FALSE,,,,,6,150,TRUE,FALSE,,,,,,,,,,,3.69,,,,,,,,,,,,,,,,,,5.19,,,,,2.4,,DW Distribution,,2.4,BC000433,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'0"" x 6'8"" 2 PANEL ARCH TOP SMOOTH LH HC 4-9/16"" JAMB SN HINGES C-322 CASING",BC000434,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,258.53,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,149.74,,,,,,,,,,103.41373,,Boise Cascade,,,BC000434,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'0"" x 6'8"" 2 PANEL ARCH TOP SMOOTH, RH, HC, 4-9/16"" JAMB, SN HINGES, C-322 CASING",BC000435,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,258.55,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,149.74,,,,,,,,,,103.41957,,Boise Cascade,,,BC000435,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'4"" x 6'8"" 2 PANEL ARCH TOP SMOOTH, LH, HC, 4-9/16"" JAMB, SN HINGES, C-322 CASING",BC000436,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,268.78,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,153.52,,,,,,,,,,107.51364,,Boise Cascade,,,BC000436,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'4"" x 6'8"" 2 PANEL ARCH TOP SMOOTH, RH, HC, 4-9/16"" JAMB, SN HINGES, C-322 CASING",BC000437,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.91,,,,,,,,,,105.82,,Boise Cascade,,,BC000437,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'6"" x 6'8"" 2 PANEL ARCH TOP SMOOTH, LH, HC, 4-9/16"" JAMB, SN HINGES, C-322 CASING",BC000438,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,268.74,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.91,,,,,,,,,,107.49452,,Boise Cascade,,,BC000438,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'6"" x 6'8"" 2 PANEL ARCH TOP SMOOTH, RH, HC, 4-9/16"" JAMB, SN HINGES, C-322 CASING",BC000439,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,267.79,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.91,,,,,,,,,,107.11481,,Boise Cascade,,,BC000439,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'8"" x 6'8"" 2 PANEL ARCH TOP SMTH LH HC 4-9/16""JMB SN HINGES C-322 CSNG",BC000440,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,275.44,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,160.67,,,,,,,,,,110.17659,,Boise Cascade,,,BC000440,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'8"" x 6'8"" 2 PANEL ARCH TOP SMTH RH HC 4-9/16""JMB SN HINGES C-322 CSNG ",BC000441,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,275.95,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,160.67,,,,,,,,,,110.37918,,Boise Cascade,,,BC000441,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2'4"" x 8'0"" 1-3/4"" SC 2 PANEL SQUARE, RHIS, 4-9/16"" FJ JAMB",BC000442,TOLL BROTHERS INTERIOR DOORS,Stocked product,FALSE,,,,,501.28,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.78,,,,,200.51339,,DW Distribution,,,BC000442,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"SWB-514 5-1/4"" x 16' BASE PRIMED MDF",BC000443,TOLL BROTHERS TRIM,Stocked product,FALSE,,,,SLB514 @ DW,21.91,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44,,,,,8.76594,,DW Distribution,,8.77,BC000443,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"2'6"" x 8'0"" POCKET DOOR FRAME & HARDWARE",BC000444,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000444,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"6'0"" x 8'0"" DOUBLE DUNNAGE DOOR ",BC000445,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000445,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 8'0"" THERMA TRU SMOOTHSTAR SINGLE DOOR S810",BC000448,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000448,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 8'0"" MOULDED FIRE DOOR",BC000449,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000449,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" POCKET DOOR FRAME",BC000450,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000450,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" MOULDED FIRE DOOR, MONROE SC, RHOS, DBL BORE, 4-9/16"" FJ JAMB, NRP HINGES",BC000451,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000451,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 8'0"" THERMA TRU 8140 CLEAR FLUSH, 4-9/16"" FJ JAMB, RHIS, DBL BORE, BM, BRONZE SILL,  BRASS HINGES",BC000452,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000452,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 8'0"" POCKET DOOR FRAME & HARDWARE",BC000453,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000453,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"1/4"" x 4' x 8' MDF",BC000456,TRIM,Stocked product,FALSE,,,,100/ UNIT,33.32,150,TRUE,FALSE,,,,20.52,,,,,,,,,,,,,,19.73,,,,,,29.22,,,,,20.52,20.52,,,,13.32778,,BlueLinx,,,BC000456,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"3/4"" x 4' x 8' MDF",BC000457,SHEATING,Stocked product,FALSE,,,,,68.74,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,37.12,,,,75,,,,,,,42.34,42.34,,,,27.4962,,DW Distribution,,,BC000457,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"B-218 BASE 9/16"" x 5-1/4"" x 16' FJ PRIMED",BC000458,TRIM,Stocked product,FALSE,,,,,27.6,150,TRUE,FALSE,24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48,,,,11.04,,DW Distribution,,,BC000458,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"B-322 BASE 9/16"" x 3-1/4"" x 16' FJ PRIMED ",BC000460,TRIM,Stocked product,FALSE,,,,720/ UNIT,18.3,150,TRUE,FALSE,,,,,,,,,,15.2,,,,,,,,16.69,,,,,,15.2,15.2,,,,,,,,,7.32,,DW Distribution,,7.32,BC000460,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"C-195 CASING 9/16"" x 2-1/2"" x 16' FJ PRIMED",BC000461,TRIM,Stocked product,FALSE,,,,,0.88,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,BC000461,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"C-295 CASING 9/16"" x 3-1/2"" x 17' FJ PRIMED",BC000462,TRIM,Stocked product,FALSE,,,,,20.09,150,TRUE,FALSE,12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45,,,,8.0344,,DW Distribution,,,BC000462,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"C-322 CASING 5/8"" x 2-1/2"" x 14'2"" FJ PRIMED",BC000463,TRIM,Stocked product,FALSE,,,,1020/ UNIT,12.25,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,12.45,,,,,,,,,,4.9,,DW Distribution,,4.9,BC000463,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"FULL ROUND CLOSET ROD LVL 1-1/4"" x 1-1/4"" x 16'",BC000464,CLOSET ROD,Stocked product,FALSE,,,,780/ UNIT   @ .35,16.95,150,TRUE,FALSE,14.88,14.88,14.88,14.88,14.88,,,14.88,,14.88,10.88,14.88,14.88,,,,,14.88,14.88,14.88,,13.6,14.88,10.95,12.27,,,14.88,19.8,10.44,14.88,,14.88,6.78,,METRIE,,5.6,BC000464,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"PM-5 PANEL MOULD 11/16"" x 1-1/8"" x 16' FJ",BC000465,TRIM,Stocked product,FALSE,,,,,7.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,5.5,,,,3.14,,DW Distribution,,3.14,BC000465,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"WM-1021 WINDOW STOOL 11/16"" x 5-1/4"" x 16' FJ PRIMED",BC000466,TRIM,Stocked product,FALSE,,,,336/ PALLET,29,150,TRUE,FALSE,,,,10.24,,,,,,20,15.36,20,,,,,,23.5,,,,27.04,,20.16,,18.89,,,,17.92,,,18.36,11.6,,DW Distribution,,11.6,BC000466,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"WM-1021 WINDOW STOOL 11/16"" x 7-1/4"" x 16' FJ UNPRIMED",BC000467,TRIM,Stocked product,FALSE,,,,,48.4,150,TRUE,FALSE,,,,,,,,,,29.81,26.35,,,,,29.81,,28.39,,,,,,26.72,,28.7,,,24,27.52,,,28.7,19.36,,DW Distribution,,,BC000467,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" THERMA TRU FG DOOR INTERNAL GRILLE FLAT BLACK 6 LITE SLAB ONLY, MACHINED TO SPECS FOR PREVIOUSLY INSTALLED DOORS",BC000468,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC000468,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 8'0""  THERMA TRU FG INTERNAL BLIND LOW E, SLAB ONLY MACHINED TO SPECS FOR PREVIOUSLY INSTALLED DOOR",BC000469,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC000469,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
Closet Pole Sockets,BC000470,CLOSET BRACKETS,Stocked product,FALSE,,,,2 packs ,1.39,150,TRUE,FALSE,,,,,,,,,,1.75,,1.63,,,,,,1.63,,,,1.63,1.63,,1.63,1.36,,,1.41,1.63,,,,0.55736,,DW Distribution,,0.56,BC000470,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"2'6"" x 8'0"" 2 PANEL SMOOTH HC SLAB ONLY",BC000471,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000471,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" 2 PANEL SMOOTH HC SLAB ONLY",BC000472,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000472,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"4'0"" x 8'0"" DOUBLE 2 PANEL SMOOTH HC, BALL CATCHES, BLACK HINGES",BC000473,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000473,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
